ticker,signal_date,entry_date,exit_date,position,pred_prob,raw_return,net_return
AAPL,2017-09-20,2017-09-21,2017-09-22,1,0.6033566025387366,-0.027342981606371608,-0.02934298160637161
AAPL,2017-09-21,2017-09-22,2017-09-25,-1,0.43083829583258376,-0.010228163681096247,0.008228163681096247
AAPL,2017-09-27,2017-09-28,2017-09-29,1,0.5594627700846067,-0.0044185115277588505,-0.0064185115277588505
AAPL,2017-09-29,2017-10-02,2017-10-03,1,0.5642671094780116,-0.0016205213294342435,-0.0036205213294342436
AAPL,2017-10-04,2017-10-05,2017-10-06,1,0.550861169168458,0.0051240550154181275,0.0031240550154181274
AAPL,2017-10-06,2017-10-09,2017-10-10,1,0.5748920425644182,0.001605070911734563,-0.0003949290882654371
AAPL,2017-10-23,2017-10-24,2017-10-25,1,0.5517064440640298,0.003967200687822858,0.0019672006878228582
AAPL,2017-10-25,2017-10-26,2017-10-27,1,0.5593895234249991,0.013102233861440382,0.011102233861440382
AAPL,2017-10-26,2017-10-27,2017-10-30,1,0.5659466443523089,0.028878332034579124,0.026878332034579122
AAPL,2017-10-27,2017-10-30,2017-10-31,1,0.5554987624878545,0.02446748879693006,0.022467488796930057
AAPL,2017-11-21,2017-11-22,2017-11-24,1,0.5747865842455826,0.010036948188729244,0.008036948188729244
AAPL,2017-11-27,2017-11-28,2017-11-29,1,0.564885311036442,-0.009580895784252141,-0.011580895784252141
AAPL,2017-11-30,2017-12-01,2017-12-04,-1,0.4384080379580652,0.014886457549318832,-0.016886457549318834
AAPL,2017-12-05,2017-12-06,2017-12-07,1,0.5518001684844996,0.009134271199244814,0.007134271199244814
AAPL,2017-12-11,2017-12-12,2017-12-13,1,0.5555832951845936,0.0020331301469160845,3.313014691608447e-05
AAPL,2017-12-14,2017-12-15,2017-12-18,1,0.5620647634686348,0.007199351629847195,0.005199351629847195
AAPL,2017-12-27,2017-12-28,2017-12-29,-1,0.4432497899234315,-0.002806957170707114,0.0008069571707071139
AAPL,2018-01-03,2018-01-04,2018-01-05,1,0.6062374596037621,0.0052163062354437795,0.0032163062354437794
AAPL,2018-01-05,2018-01-08,2018-01-09,1,0.5796305214930593,0.001147189641822255,-0.0008528103581777451
AAPL,2018-01-08,2018-01-09,2018-01-10,1,0.564391461713391,-0.007963246378781319,-0.009963246378781319
AAPL,2018-01-10,2018-01-11,2018-01-12,1,0.5596500629633311,0.009106798633867541,0.007106798633867541
AAPL,2018-01-12,2018-01-16,2018-01-17,1,0.5606365144026443,-0.00983679412859384,-0.01183679412859384
AAPL,2018-01-25,2018-01-26,2018-01-29,-1,0.4292496997460826,-0.01069745506337394,0.00869745506337394
AAPL,2018-02-01,2018-02-02,2018-02-05,1,0.5531385235985137,-0.04156599347143486,-0.04356599347143486
AAPL,2018-02-07,2018-02-08,2018-02-09,1,0.5811647220648815,-0.016093122886533417,-0.01809312288653342
AAPL,2018-02-12,2018-02-13,2018-02-14,1,0.5571073384583374,0.006730896246421869,0.004730896246421869
AAPL,2018-02-14,2018-02-15,2018-02-16,1,0.5743603066763513,0.01513631215703426,0.01313631215703426
AAPL,2018-02-15,2018-02-16,2018-02-20,1,0.5920580176438072,-0.0017983324750211471,-0.003798332475021147
AAPL,2018-02-23,2018-02-26,2018-02-27,1,0.5502105274983098,0.015593824423036251,0.013593824423036251
AAPL,2018-03-05,2018-03-06,2018-03-07,1,0.5520290303595365,-0.0166939493119741,-0.0186939493119741
AAPL,2018-03-09,2018-03-12,2018-03-13,1,0.562447556018892,0.012757258245381875,0.010757258245381875
AAPL,2018-03-19,2018-03-20,2018-03-21,-1,0.43678879205848187,-0.0011412505935910477,-0.0008587494064089523
AAPL,2018-03-26,2018-03-27,2018-03-28,1,0.5634268616250193,-0.03702267223388589,-0.03902267223388589
AAPL,2018-03-27,2018-03-28,2018-03-29,1,0.620879518763801,0.003348436695632895,0.0013484366956328948
AAPL,2018-03-28,2018-03-29,2018-04-02,1,0.5939237392754744,-0.006972303870553476,-0.008972303870553476
AAPL,2018-03-29,2018-04-02,2018-04-03,1,0.6761397221338509,0.006001136209323077,0.004001136209323077
AAPL,2018-04-02,2018-04-03,2018-04-04,1,0.6101265249588731,-0.016463885528057887,-0.01846388552805789
AAPL,2018-04-03,2018-04-04,2018-04-05,1,0.6439388626478656,0.04670081684195204,0.04470081684195204
AAPL,2018-04-04,2018-04-05,2018-04-06,1,0.6589767486806781,-0.009328993499056915,-0.011328993499056915
AAPL,2018-04-05,2018-04-06,2018-04-09,1,0.6158125556837355,-0.006375395026969155,-0.008375395026969155
AAPL,2018-04-06,2018-04-09,2018-04-10,1,0.6120494735886485,0.018365610004622335,0.016365610004622333
AAPL,2018-04-09,2018-04-10,2018-04-11,1,0.6157357703292742,-0.0044507579440064005,-0.0064507579440064005
AAPL,2018-04-10,2018-04-11,2018-04-12,1,0.6388180605305503,0.006851372772429087,0.004851372772429087
AAPL,2018-04-11,2018-04-12,2018-04-13,1,0.6250724399137729,0.007900348562503323,0.005900348562503323
AAPL,2018-04-12,2018-04-13,2018-04-16,1,0.6048386625671663,0.0014300912386620013,-0.0005699087613379988
AAPL,2018-04-13,2018-04-16,2018-04-17,1,0.5686083052247571,0.008341487710305406,0.006341487710305406
AAPL,2018-04-20,2018-04-23,2018-04-24,1,0.5604910377689171,-0.006953018525829968,-0.008953018525829968
AAPL,2018-04-23,2018-04-24,2018-04-25,1,0.5751114305009499,-0.01841007129733052,-0.020410071297330523
AAPL,2018-04-24,2018-04-25,2018-04-26,1,0.6253220789138784,0.009223786639890541,0.007223786639890541
AAPL,2018-04-25,2018-04-26,2018-04-27,1,0.6238489615780749,-0.0007311935265053027,-0.0027311935265053027
AAPL,2018-04-26,2018-04-27,2018-04-30,1,0.6454850794614279,-0.01140251811952453,-0.01340251811952453
AAPL,2018-04-27,2018-04-30,2018-05-01,1,0.6501856146351942,0.026398778024479652,0.02439877802447965
AAPL,2018-04-30,2018-05-01,2018-05-02,1,0.629861743204438,0.053001519727286395,0.05100151972728639
AAPL,2018-05-01,2018-05-02,2018-05-03,1,0.6591735772084286,0.0037094071204506474,0.0017094071204506473
AAPL,2018-05-02,2018-05-03,2018-05-04,1,0.5818255703311828,0.013475004821601466,0.011475004821601466
AAPL,2018-05-31,2018-06-01,2018-06-04,1,0.5599851959028375,0.019415895572164388,0.017415895572164386
AAPL,2018-06-11,2018-06-12,2018-06-13,-1,0.435840227297637,0.005381599193872599,-0.007381599193872599
GOOGL,2017-03-17,2017-03-20,2017-03-21,1,0.5744538235521107,0.000666903699761523,-0.001333096300238477
GOOGL,2017-03-22,2017-03-23,2017-03-24,-1,0.4256006406350771,0.0007250202702160369,-0.002725020270216037
GOOGL,2017-03-24,2017-03-27,2017-03-28,-1,0.4279009561430156,0.01400803377130555,-0.016008033771305552
GOOGL,2017-03-27,2017-03-28,2017-03-29,1,0.5580307653258267,0.0036444916088105295,0.0016444916088105294
GOOGL,2017-03-28,2017-03-29,2017-03-30,1,0.5806094510808372,0.010951893190933815,0.008951893190933815
